"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
29 Sep 2017 17:39:00.000,15.412,-120.047,507.253634,-0.063108,-0.012991,-0.010049
29 Sep 2017 17:40:00.000,11.624,-120.818,506.719575,-0.063150,-0.012718,-0.007711
29 Sep 2017 17:41:00.000,7.834,-121.575,506.330236,-0.063181,-0.012528,-0.005234
29 Sep 2017 17:42:00.000,4.043,-122.323,506.092686,-0.063199,-0.012415,-0.002660
29 Sep 2017 17:43:00.000,0.251,-123.066,506.011279,-0.063205,-0.012375,-0.000038
29 Sep 2017 17:44:00.000,-3.542,-123.809,506.087581,-0.063200,-0.012406,0.002588
29 Sep 2017 17:45:00.000,-7.333,-124.556,506.320333,-0.063183,-0.012509,0.005168
29 Sep 2017 17:46:00.000,-11.123,-125.312,506.705480,-0.063154,-0.012688,0.007658
29 Sep 2017 17:47:00.000,-14.911,-126.080,507.236242,-0.063113,-0.012949,0.010014
29 Sep 2017 17:48:00.000,-18.697,-126.867,507.903242,-0.063060,-0.013303,0.012192
29 Sep 2017 17:49:00.000,-22.478,-127.679,508.694682,-0.062995,-0.013762,0.014154
29 Sep 2017 17:50:00.000,-26.256,-128.521,509.596562,-0.062916,-0.014346,0.015867
29 Sep 2017 17:51:00.000,-30.028,-129.403,510.592933,-0.062823,-0.015082,0.017298
29 Sep 2017 17:52:00.000,-33.794,-130.335,511.666198,-0.062715,-0.016004,0.018425
29 Sep 2017 17:53:00.000,-37.554,-131.329,512.797423,-0.062588,-0.017164,0.019227
29 Sep 2017 17:54:00.000,-41.304,-132.401,513.966689,-0.062440,-0.018630,0.019690
29 Sep 2017 17:55:00.000,-45.046,-133.572,515.153441,-0.062264,-0.020503,0.019808
29 Sep 2017 17:56:00.000,-48.775,-134.872,516.336855,-0.062052,-0.022929,0.019579
29 Sep 2017 17:57:00.000,-52.491,-136.339,517.496210,-0.061790,-0.026128,0.019007
29 Sep 2017 17:58:00.000,-56.189,-138.030,518.611242,-0.061455,-0.030440,0.018104
29 Sep 2017 17:59:00.000,-59.864,-140.025,519.662501,-0.061011,-0.036418,0.016884
29 Sep 2017 18:00:00.000,-63.507,-142.451,520.631680,-0.060394,-0.044990,0.015372
29 Sep 2017 18:01:00.000,-67.105,-145.508,521.501928,-0.059487,-0.057808,0.013592
29 Sep 2017 18:02:00.000,-70.635,-149.533,522.258136,-0.058061,-0.077969,0.011576
29 Sep 2017 18:03:00.000,-74.053,-155.130,522.887186,-0.055632,-0.111612,0.009360
29 Sep 2017 18:04:00.000,-77.270,-163.437,523.378175,-0.051087,-0.171135,0.006981
29 Sep 2017 18:05:00.000,-80.090,-176.612,523.722590,-0.041755,-0.277826,0.004481
29 Sep 2017 18:06:00.000,-82.079,162.184,523.914450,-0.022399,-0.430941,0.001904
29 Sep 2017 18:07:00.000,-82.541,133.633,523.950408,0.007896,-0.485136,-0.000707
29 Sep 2017 18:08:00.000,-81.232,108.003,523.829799,0.033671,-0.352994,-0.003307
29 Sep 2017 18:09:00.000,-78.753,91.175,523.554659,0.047274,-0.217288,-0.005850
29 Sep 2017 18:10:00.000,-75.700,80.781,523.129685,0.053732,-0.137087,-0.008294
29 Sep 2017 18:11:00.000,-72.367,74.017,522.562164,0.057017,-0.092581,-0.010595
29 Sep 2017 18:12:00.000,-68.886,69.304,521.861847,0.058859,-0.066717,-0.012713
29 Sep 2017 18:13:00.000,-65.318,65.816,521.040796,0.059987,-0.050741,-0.014613
29 Sep 2017 18:14:00.000,-61.695,63.105,520.113176,0.060730,-0.040312,-0.016260
29 Sep 2017 18:15:00.000,-58.035,60.913,519.095025,0.061250,-0.033184,-0.017626
29 Sep 2017 18:16:00.000,-54.348,59.082,518.003984,0.061634,-0.028123,-0.018686
29 Sep 2017 18:17:00.000,-50.641,57.511,516.858995,0.061929,-0.024419,-0.019422
29 Sep 2017 18:18:00.000,-46.918,56.134,515.679981,0.062164,-0.021639,-0.019819
29 Sep 2017 18:19:00.000,-43.182,54.902,514.487502,0.062357,-0.019511,-0.019870
29 Sep 2017 18:20:00.000,-39.435,53.783,513.302399,0.062518,-0.017856,-0.019574
29 Sep 2017 18:21:00.000,-35.680,52.752,512.145427,0.062655,-0.016553,-0.018935
29 Sep 2017 18:22:00.000,-31.917,51.791,511.036890,0.062773,-0.015518,-0.017963
29 Sep 2017 18:23:00.000,-28.148,50.886,509.996278,0.062873,-0.014694,-0.016675
29 Sep 2017 18:24:00.000,-24.373,50.024,509.041916,0.062959,-0.014038,-0.015093
29 Sep 2017 18:25:00.000,-20.593,49.198,508.190633,0.063031,-0.013519,-0.013245
29 Sep 2017 18:26:00.000,-16.809,48.400,507.457453,0.063090,-0.013114,-0.011163
29 Sep 2017 18:27:00.000,-13.022,47.623,506.855318,0.063137,-0.012808,-0.008884
29 Sep 2017 18:28:00.000,-9.233,46.861,506.394853,0.063172,-0.012589,-0.006449
29 Sep 2017 18:29:00.000,-5.442,46.110,506.084165,0.063195,-0.012449,-0.003900
29 Sep 2017 18:30:00.000,-1.650,45.366,505.928690,0.063206,-0.012382,-0.001284
29 Sep 2017 18:31:00.000,2.143,44.623,505.931099,0.063205,-0.012386,0.001353
29 Sep 2017 18:32:00.000,5.935,43.878,506.091240,0.063193,-0.012463,0.003965
29 Sep 2017 18:33:00.000,9.726,43.126,506.406147,0.063169,-0.012613,0.006503
29 Sep 2017 18:34:00.000,13.515,42.363,506.870092,0.063133,-0.012843,0.008924
29 Sep 2017 18:35:00.000,17.301,41.583,507.474697,0.063084,-0.013161,0.011184
29 Sep 2017 18:36:00.000,21.084,40.782,508.209087,0.063024,-0.013580,0.013243
29 Sep 2017 18:37:00.000,24.864,39.951,509.060095,0.062950,-0.014115,0.015065
29 Sep 2017 18:38:00.000,28.638,39.085,510.012505,0.062863,-0.014792,0.016618
29 Sep 2017 18:39:00.000,32.407,38.173,511.049333,0.062761,-0.015640,0.017875
29 Sep 2017 18:40:00.000,36.169,37.204,512.152137,0.062641,-0.016706,0.018814
29 Sep 2017 18:41:00.000,39.924,36.163,513.301354,0.062502,-0.018050,0.019420
29 Sep 2017 18:42:00.000,43.669,35.030,514.476649,0.062337,-0.019759,0.019682
29 Sep 2017 18:43:00.000,47.403,33.782,515.657280,0.062140,-0.021961,0.019598
29 Sep 2017 18:44:00.000,51.125,32.382,516.822465,0.061898,-0.024843,0.019169
29 Sep 2017 18:45:00.000,54.830,30.781,517.951746,0.061593,-0.028696,0.018404
29 Sep 2017 18:46:00.000,58.514,28.910,519.025346,0.061195,-0.033978,0.017317
29 Sep 2017 18:47:00.000,62.170,26.660,520.024506,0.060652,-0.041453,0.015927
29 Sep 2017 18:48:00.000,65.788,23.866,520.931809,0.059870,-0.052450,0.014261
29 Sep 2017 18:49:00.000,69.347,20.249,521.731473,0.058673,-0.069409,0.012346
29 Sep 2017 18:50:00.000,72.813,15.325,522.409617,0.056696,-0.097080,0.010218
29 Sep 2017 18:51:00.000,76.119,8.199,522.954489,0.053128,-0.145069,0.007912
29 Sep 2017 18:52:00.000,79.119,-2.850,523.356669,0.046025,-0.231695,0.005470
29 Sep 2017 18:53:00.000,81.486,-20.771,523.609215,0.031045,-0.373991,0.002933
29 Sep 2017 18:54:00.000,82.587,-47.385,523.707785,0.003771,-0.491107,0.000347
29 Sep 2017 18:55:00.000,81.890,-75.409,523.650701,-0.025695,-0.411425,-0.002246
29 Sep 2017 18:56:00.000,79.755,-95.418,523.438983,-0.043418,-0.260423,-0.004799
29 Sep 2017 18:57:00.000,76.864,-107.784,523.076329,-0.051878,-0.161179,-0.007268
29 Sep 2017 18:58:00.000,73.613,-115.641,522.569053,-0.056042,-0.106085,-0.009611
29 Sep 2017 18:59:00.000,70.177,-120.982,521.925983,-0.058295,-0.074736,-0.011786
29 Sep 2017 19:00:00.000,66.636,-124.854,521.158314,-0.059633,-0.055797,-0.013756
29 Sep 2017 19:01:00.000,63.030,-127.812,520.279424,-0.060493,-0.043670,-0.015486
29 Sep 2017 19:02:00.000,59.382,-130.173,519.304649,-0.061082,-0.035511,-0.016946
29 Sep 2017 19:03:00.000,55.704,-132.122,518.251027,-0.061508,-0.029794,-0.018110
29 Sep 2017 19:04:00.000,52.003,-133.779,517.137008,-0.061832,-0.025653,-0.018955
29 Sep 2017 19:05:00.000,48.285,-135.222,515.982142,-0.062086,-0.022572,-0.019468
29 Sep 2017 19:06:00.000,44.554,-136.503,514.806741,-0.062293,-0.020230,-0.019638
29 Sep 2017 19:07:00.000,40.811,-137.660,513.631525,-0.062464,-0.018417,-0.019461
29 Sep 2017 19:08:00.000,37.058,-138.720,512.477265,-0.062609,-0.016996,-0.018940
29 Sep 2017 19:09:00.000,33.298,-139.705,511.364410,-0.062733,-0.015871,-0.018083
29 Sep 2017 19:10:00.000,29.531,-140.630,510.312725,-0.062839,-0.014975,-0.016904
29 Sep 2017 19:11:00.000,25.758,-141.506,509.340937,-0.062930,-0.014261,-0.015424
29 Sep 2017 19:12:00.000,21.980,-142.344,508.466393,-0.063006,-0.013695,-0.013668
29 Sep 2017 19:13:00.000,18.197,-143.152,507.704744,-0.063070,-0.013251,-0.011667
29 Sep 2017 19:14:00.000,14.411,-143.936,507.069658,-0.063121,-0.012910,-0.009456
29 Sep 2017 19:15:00.000,10.623,-144.703,506.572566,-0.063160,-0.012660,-0.007075
29 Sep 2017 19:16:00.000,6.832,-145.457,506.222448,-0.063187,-0.012491,-0.004565
29 Sep 2017 19:17:00.000,3.041,-146.203,506.025667,-0.063202,-0.012398,-0.001972
29 Sep 2017 19:18:00.000,-0.752,-146.946,505.985848,-0.063206,-0.012376,0.000658
29 Sep 2017 19:19:00.000,-4.544,-147.690,506.103812,-0.063197,-0.012426,0.003278
29 Sep 2017 19:20:00.000,-8.335,-148.439,506.377556,-0.063177,-0.012549,0.005842
29 Sep 2017 19:21:00.000,-12.125,-149.197,506.802293,-0.063145,-0.012749,0.008303
29 Sep 2017 19:22:00.000,-15.912,-149.970,507.370541,-0.063101,-0.013033,0.010617
29 Sep 2017 19:23:00.000,-19.697,-150.763,508.072264,-0.063045,-0.013413,0.012744
29 Sep 2017 19:24:00.000,-23.477,-151.582,508.895054,-0.062976,-0.013903,0.014645
29 Sep 2017 19:25:00.000,-27.253,-152.434,509.824366,-0.062893,-0.014525,0.016288
29 Sep 2017 19:26:00.000,-31.024,-153.328,510.843782,-0.062797,-0.015306,0.017643
29 Sep 2017 19:27:00.000,-34.789,-154.275,511.935314,-0.062684,-0.016285,0.018688
29 Sep 2017 19:28:00.000,-38.546,-155.287,513.079730,-0.062552,-0.017518,0.019403
29 Sep 2017 19:29:00.000,-42.295,-156.383,514.256901,-0.062397,-0.019081,0.019777
29 Sep 2017 19:30:00.000,-46.033,-157.586,515.446158,-0.062213,-0.021084,0.019805
29 Sep 2017 19:31:00.000,-49.759,-158.926,516.626665,-0.061989,-0.023688,0.019486
29 Sep 2017 19:32:00.000,-53.471,-160.445,517.777778,-0.061710,-0.027141,0.018826
29 Sep 2017 19:33:00.000,-57.163,-162.207,518.879410,-0.061351,-0.031829,0.017839
29 Sep 2017 19:34:00.000,-60.830,-164.302,519.912371,-0.060869,-0.038381,0.016541
29 Sep 2017 19:35:00.000,-64.463,-166.871,520.858705,-0.060190,-0.047874,0.014955
29 Sep 2017 19:36:00.000,-68.046,-170.143,521.701986,-0.059174,-0.062245,0.013111
29 Sep 2017 19:37:00.000,-71.552,-174.510,522.427601,-0.057546,-0.085191,0.011039
29 Sep 2017 19:38:00.000,-74.928,179.319,523.022990,-0.054707,-0.124111,0.008777
29 Sep 2017 19:39:00.000,-78.066,169.990,523.477857,-0.049254,-0.193768,0.006362
29 Sep 2017 19:40:00.000,-80.722,154.999,523.784339,-0.037864,-0.316013,0.003838
29 Sep 2017 19:41:00.000,-82.377,131.383,523.937135,-0.015078,-0.464780,0.001247
29 Sep 2017 19:42:00.000,-82.352,102.420,523.933595,0.015870,-0.461759,-0.001365
29 Sep 2017 19:43:00.000,-80.660,79.049,523.773761,0.038301,-0.311911,-0.003954
29 Sep 2017 19:44:00.000,-77.985,64.256,523.460370,0.049459,-0.191270,-0.006476
29 Sep 2017 19:45:00.000,-74.839,55.039,522.998803,0.054810,-0.122733,-0.008886
29 Sep 2017 19:46:00.000,-71.458,48.931,522.397005,0.057603,-0.084401,-0.011143
29 Sep 2017 19:47:00.000,-67.950,44.602,521.665347,0.059209,-0.061763,-0.013208
29 Sep 2017 19:48:00.000,-64.365,41.353,520.816459,0.060212,-0.047562,-0.015045
29 Sep 2017 19:49:00.000,-60.731,38.799,519.865019,0.060884,-0.038170,-0.016621
29 Sep 2017 19:50:00.000,-57.063,36.715,518.827509,0.061362,-0.031680,-0.017910
29 Sep 2017 19:51:00.000,-53.370,34.961,517.721934,0.061719,-0.027033,-0.018887
29 Sep 2017 19:52:00.000,-49.658,33.447,516.567523,0.061996,-0.023608,-0.019535
29 Sep 2017 19:53:00.000,-45.931,32.111,515.384392,0.062219,-0.021022,-0.019843
29 Sep 2017 19:54:00.000,-42.192,30.912,514.193206,0.062402,-0.019033,-0.019804
29 Sep 2017 19:55:00.000,-38.443,29.819,513.014811,0.062556,-0.017481,-0.019418
29 Sep 2017 19:56:00.000,-34.686,28.808,511.869874,0.062688,-0.016256,-0.018691
29 Sep 2017 19:57:00.000,-30.921,27.863,510.778511,0.062800,-0.015282,-0.017635
29 Sep 2017 19:58:00.000,-27.150,26.970,509.759934,0.062897,-0.014506,-0.016269
29 Sep 2017 19:59:00.000,-23.374,26.119,508.832099,0.062978,-0.013888,-0.014616
29 Sep 2017 20:00:00.000,-19.593,25.301,508.011381,0.063047,-0.013401,-0.012705
29 Sep 2017 20:01:00.000,-15.809,24.509,507.312276,0.063103,-0.013024,-0.010569
29 Sep 2017 20:02:00.000,-12.021,23.736,506.747134,0.063147,-0.012742,-0.008247
29 Sep 2017 20:03:00.000,-8.231,22.978,506.325927,0.063179,-0.012544,-0.005780
29 Sep 2017 20:04:00.000,-4.440,22.229,506.056069,0.063199,-0.012424,-0.003211
29 Sep 2017 20:05:00.000,-0.648,21.486,505.942271,0.063207,-0.012376,-0.000587
29 Sep 2017 20:06:00.000,3.145,20.743,505.986459,0.063203,-0.012399,0.002046
29 Sep 2017 20:07:00.000,6.937,19.996,506.187737,0.063187,-0.012495,0.004641
29 Sep 2017 20:08:00.000,10.727,19.242,506.542401,0.063160,-0.012666,0.007150
29 Sep 2017 20:09:00.000,14.515,18.475,507.044013,0.063121,-0.012918,0.009531
29 Sep 2017 20:10:00.000,18.301,17.690,507.683518,0.063069,-0.013261,0.011739
29 Sep 2017 20:11:00.000,22.083,16.881,508.449419,0.063005,-0.013709,0.013737
29 Sep 2017 20:12:00.000,25.862,16.042,509.327984,0.062928,-0.014279,0.015489
29 Sep 2017 20:13:00.000,29.635,15.165,510.303506,0.062837,-0.014997,0.016964
29 Sep 2017 20:14:00.000,33.402,14.239,511.358589,0.062730,-0.015899,0.018137
29 Sep 2017 20:15:00.000,37.162,13.253,512.474466,0.062606,-0.017031,0.018987
29 Sep 2017 20:16:00.000,40.914,12.189,513.631340,0.062460,-0.018461,0.019501
29 Sep 2017 20:17:00.000,44.657,11.029,514.808739,0.062288,-0.020286,0.019671
29 Sep 2017 20:18:00.000,48.388,9.744,515.985882,0.062080,-0.022646,0.019494
29 Sep 2017 20:19:00.000,52.105,8.297,517.142044,0.061824,-0.025752,0.018973
29 Sep 2017 20:20:00.000,55.805,6.633,518.256919,0.061499,-0.029928,0.018120
29 Sep 2017 20:21:00.000,59.483,4.674,519.310973,0.061068,-0.035698,0.016950
29 Sep 2017 20:22:00.000,63.130,2.300,520.285781,0.060474,-0.043942,0.015484
29 Sep 2017 20:23:00.000,66.734,-0.679,521.164336,0.059604,-0.056211,0.013748
29 Sep 2017 20:24:00.000,70.273,-4.582,521.931342,0.058248,-0.075399,0.011773
29 Sep 2017 20:25:00.000,73.706,-9.976,522.573468,0.055959,-0.107215,0.009593
29 Sep 2017 20:26:00.000,76.950,-17.924,523.079568,0.051719,-0.163213,0.007247
29 Sep 2017 20:27:00.000,79.826,-30.457,523.440872,0.043082,-0.264004,0.004775
29 Sep 2017 20:28:00.000,81.932,-50.715,523.651123,0.025021,-0.415646,0.002221
29 Sep 2017 20:29:00.000,82.580,-78.868,523.706685,-0.004647,-0.490198,-0.000372
29 Sep 2017 20:30:00.000,81.434,-105.284,523.606603,-0.031619,-0.369558,-0.002958
29 Sep 2017 20:31:00.000,79.043,-122.971,523.352613,-0.046300,-0.228571,-0.005493
29 Sep 2017 20:32:00.000,76.031,-133.877,522.949122,-0.053260,-0.143333,-0.007932
29 Sep 2017 20:33:00.000,72.719,-140.925,522.403127,-0.056767,-0.096104,-0.010234
29 Sep 2017 20:34:00.000,69.249,-145.803,521.724105,-0.058714,-0.068827,-0.012359
29 Sep 2017 20:35:00.000,65.688,-149.392,520.923857,-0.059896,-0.052081,-0.014268
29 Sep 2017 20:36:00.000,62.070,-152.169,520.016308,-0.060669,-0.041208,-0.015929
29 Sep 2017 20:37:00.000,58.413,-154.406,519.017279,-0.061208,-0.033807,-0.017311
29 Sep 2017 20:38:00.000,54.728,-156.268,517.944217,-0.061602,-0.028573,-0.018391
29 Sep 2017 20:39:00.000,51.022,-157.862,516.815901,-0.061905,-0.024752,-0.019149
29 Sep 2017 20:40:00.000,47.301,-159.258,515.652123,-0.062145,-0.021892,-0.019571
29 Sep 2017 20:41:00.000,43.566,-160.503,514.473345,-0.062341,-0.019706,-0.019648
29 Sep 2017 20:42:00.000,39.820,-161.632,513.300342,-0.062505,-0.018008,-0.019378
29 Sep 2017 20:43:00.000,36.066,-162.671,512.153842,-0.062644,-0.016673,-0.018765
29 Sep 2017 20:44:00.000,32.303,-163.639,511.054155,-0.062763,-0.015614,-0.017820
29 Sep 2017 20:45:00.000,28.534,-164.549,510.020811,-0.062865,-0.014771,-0.016557
29 Sep 2017 20:46:00.000,24.760,-165.414,509.072208,-0.062952,-0.014099,-0.014999
29 Sep 2017 20:47:00.000,20.981,-166.244,508.225280,-0.063025,-0.013567,-0.013173
29 Sep 2017 20:48:00.000,17.197,-167.045,507.495185,-0.063085,-0.013151,-0.011111
29 Sep 2017 20:49:00.000,13.411,-167.824,506.895026,-0.063133,-0.012836,-0.008849
29 Sep 2017 20:50:00.000,9.621,-168.587,506.435607,-0.063169,-0.012608,-0.006428
29 Sep 2017 20:51:00.000,5.831,-169.338,506.125234,-0.063193,-0.012459,-0.003890
29 Sep 2017 20:52:00.000,2.039,-170.083,505.969556,-0.063205,-0.012385,-0.001280
29 Sep 2017 20:53:00.000,-1.754,-170.826,505.971464,-0.063205,-0.012382,0.001354
29 Sep 2017 20:54:00.000,-5.546,-171.571,506.131030,-0.063194,-0.012451,0.003966
29 Sep 2017 20:55:00.000,-9.337,-172.322,506.445511,-0.063170,-0.012594,0.006509
29 Sep 2017 20:56:00.000,-13.126,-173.084,506.909394,-0.063135,-0.012815,0.008938
29 Sep 2017 20:57:00.000,-16.913,-173.861,507.514505,-0.063088,-0.013124,0.011209
29 Sep 2017 20:58:00.000,-20.696,-174.660,508.250158,-0.063028,-0.013531,0.013281
29 Sep 2017 20:59:00.000,-24.476,-175.487,509.103354,-0.062956,-0.014054,0.015120
29 Sep 2017 21:00:00.000,-28.251,-176.350,510.059021,-0.062870,-0.014714,0.016691
29 Sep 2017 21:01:00.000,-32.020,-177.256,511.100291,-0.062769,-0.015544,0.017968
29 Sep 2017 21:02:00.000,-35.783,-178.219,512.208811,-0.062651,-0.016584,0.018928
29 Sep 2017 21:03:00.000,-39.538,-179.252,513.365071,-0.062514,-0.017896,0.019556
29 Sep 2017 21:04:00.000,-43.284,179.626,514.548757,-0.062352,-0.019562,0.019841
29 Sep 2017 21:05:00.000,-47.019,178.391,515.739117,-0.062158,-0.021706,0.019778
29 Sep 2017 21:06:00.000,-50.742,177.009,516.915322,-0.061922,-0.024506,0.019369
29 Sep 2017 21:07:00.000,-54.449,175.432,518.056833,-0.061624,-0.028241,0.018623
29 Sep 2017 21:08:00.000,-58.135,173.592,519.143761,-0.061238,-0.033346,0.017553
29 Sep 2017 21:09:00.000,-61.795,171.389,520.157205,-0.060713,-0.040546,0.016177
29 Sep 2017 21:10:00.000,-65.416,168.661,521.079576,-0.059962,-0.051089,0.014521
29 Sep 2017 21:11:00.000,-68.982,165.147,521.894894,-0.058820,-0.067264,0.012614
29 Sep 2017 21:12:00.000,-72.460,160.391,522.589059,-0.056951,-0.093491,0.010489
29 Sep 2017 21:13:00.000,-75.788,153.554,523.150083,-0.053609,-0.138698,0.008183
29 Sep 2017 21:14:00.000,-78.830,143.027,523.568289,-0.047024,-0.220200,0.005736
29 Sep 2017 21:15:00.000,-81.287,125.976,523.836474,-0.033143,-0.357345,0.003190
29 Sep 2017 21:16:00.000,-82.554,100.132,523.950022,-0.007044,-0.486705,0.000589
29 Sep 2017 21:17:00.000,-82.042,71.675,523.906984,0.023103,-0.426987,-0.002022
29 Sep 2017 21:18:00.000,-80.021,50.721,523.708109,0.042114,-0.274118,-0.004597
29 Sep 2017 21:19:00.000,-77.186,37.719,523.356830,0.051257,-0.168999,-0.007094
29 Sep 2017 21:20:00.000,-73.962,29.508,522.859209,0.055720,-0.110428,-0.009468
29 Sep 2017 21:21:00.000,-70.540,23.966,522.223838,0.058110,-0.077279,-0.011678
29 Sep 2017 21:22:00.000,-67.008,19.974,521.461696,0.059518,-0.057380,-0.013687
29 Sep 2017 21:23:00.000,-63.408,16.938,520.585969,0.060415,-0.044710,-0.015459
29 Sep 2017 21:24:00.000,-59.764,14.526,519.611828,0.061026,-0.036226,-0.016963
29 Sep 2017 21:25:00.000,-56.088,12.540,518.556178,0.061466,-0.030304,-0.018172
29 Sep 2017 21:26:00.000,-52.390,10.857,517.437373,0.061798,-0.026028,-0.019065
29 Sep 2017 21:27:00.000,-48.674,9.395,516.274900,0.062059,-0.022854,-0.019625
29 Sep 2017 21:28:00.000,-44.944,8.099,515.089050,0.062270,-0.020446,-0.019843
29 Sep 2017 21:29:00.000,-41.202,6.930,513.900561,0.062445,-0.018586,-0.019714
29 Sep 2017 21:30:00.000,-37.451,5.861,512.730264,0.062593,-0.017129,-0.019238
29 Sep 2017 21:31:00.000,-33.691,4.869,511.598709,0.062719,-0.015976,-0.018425
29 Sep 2017 21:32:00.000,-29.925,3.939,510.525802,0.062827,-0.015059,-0.017287
29 Sep 2017 21:33:00.000,-26.153,3.058,509.530451,0.062919,-0.014328,-0.015844
29 Sep 2017 21:34:00.000,-22.375,2.216,508.630221,0.062997,-0.013748,-0.014122
29 Sep 2017 21:35:00.000,-18.593,1.406,507.841013,0.063063,-0.013292,-0.012150
29 Sep 2017 21:36:00.000,-14.808,0.619,507.176777,0.063115,-0.012941,-0.009963
29 Sep 2017 21:37:00.000,-11.019,-0.149,506.649253,0.063156,-0.012682,-0.007601
29 Sep 2017 21:38:00.000,-7.229,-0.904,506.267750,0.063185,-0.012505,-0.005105
29 Sep 2017 21:39:00.000,-3.438,-1.651,506.038977,0.063201,-0.012404,-0.002519
29 Sep 2017 21:40:00.000,0.355,-2.394,505.966916,0.063206,-0.012375,0.000110
29 Sep 2017 21:41:00.000,4.147,-3.138,506.052748,0.063199,-0.012417,0.002735
29 Sep 2017 21:42:00.000,7.938,-3.886,506.294829,0.063181,-0.012532,0.005310
29 Sep 2017 21:43:00.000,11.728,-4.643,506.688727,0.063150,-0.012724,0.007787
29 Sep 2017 21:44:00.000,15.516,-5.414,507.227299,0.063108,-0.013000,0.010124
29 Sep 2017 21:45:00.000,19.301,-6.205,507.900830,0.063053,-0.013369,0.012278
29 Sep 2017 21:46:00.000,23.082,-7.021,508.697211,0.062985,-0.013847,0.014212
29 Sep 2017 21:47:00.000,26.859,-7.869,509.602167,0.062905,-0.014453,0.015892
29 Sep 2017 21:48:00.000,30.631,-8.758,510.599519,0.062810,-0.015216,0.017287
29 Sep 2017 21:49:00.000,34.396,-9.699,511.671481,0.062699,-0.016173,0.018375
29 Sep 2017 21:50:00.000,38.154,-10.704,512.798985,0.062570,-0.017376,0.019136
29 Sep 2017 21:51:00.000,41.904,-11.790,513.962027,0.062417,-0.018900,0.019558
29 Sep 2017 21:52:00.000,45.644,-12.981,515.140023,0.062237,-0.020851,0.019634
29 Sep 2017 21:53:00.000,49.371,-14.304,516.312177,0.062018,-0.023383,0.019364
29 Sep 2017 21:54:00.000,53.085,-15.803,517.457848,0.061746,-0.026734,0.018754
29 Sep 2017 21:55:00.000,56.779,-17.536,518.556907,0.061397,-0.031269,0.017814
29 Sep 2017 21:56:00.000,60.450,-19.591,519.590087,0.060930,-0.037588,0.016562
29 Sep 2017 21:57:00.000,64.087,-22.102,520.539317,0.060277,-0.046705,0.015021
29 Sep 2017 21:58:00.000,67.677,-25.286,521.388023,0.059306,-0.060440,0.013218
29 Sep 2017 21:59:00.000,71.193,-29.514,522.121412,0.057762,-0.082241,0.011184
29 Sep 2017 22:00:00.000,74.586,-35.450,522.726717,0.055093,-0.118982,0.008956
29 Sep 2017 22:01:00.000,77.757,-44.359,523.193413,0.050019,-0.184474,0.006572
29 Sep 2017 22:02:00.000,80.482,-58.610,523.513389,0.039484,-0.300608,0.004074
29 Sep 2017 22:03:00.000,82.274,-81.290,523.681080,0.018048,-0.452685,0.001505
29 Sep 2017 22:04:00.000,82.441,-110.202,523.693564,-0.012821,-0.472586,-0.001090
29 Sep 2017 22:05:00.000,80.893,-134.492,523.550604,-0.036595,-0.327703,-0.003667
29 Sep 2017 22:06:00.000,78.290,-150.053,523.254656,-0.048659,-0.200987,-0.006180
29 Sep 2017 22:07:00.000,75.177,-159.709,522.810826,-0.054415,-0.128088,-0.008587
29 Sep 2017 22:08:00.000,71.814,-166.062,522.226789,-0.057388,-0.087465,-0.010845
29 Sep 2017 22:09:00.000,68.316,-170.536,521.512661,-0.059081,-0.063628,-0.012916
29 Sep 2017 22:10:00.000,64.737,-173.875,520.680831,-0.060131,-0.048764,-0.014762
29 Sep 2017 22:11:00.000,61.107,-176.488,519.745759,-0.060830,-0.038982,-0.016351
29 Sep 2017 22:12:00.000,57.442,-178.613,518.723729,-0.061323,-0.032252,-0.017655
29 Sep 2017 22:13:00.000,53.751,179.604,517.632578,-0.061690,-0.027449,-0.018650
29 Sep 2017 22:14:00.000,50.041,178.068,516.491392,-0.061974,-0.023917,-0.019319
29 Sep 2017 22:15:00.000,46.315,176.716,515.320180,-0.062201,-0.021258,-0.019649
29 Sep 2017 22:16:00.000,42.577,175.505,514.139530,-0.062388,-0.019216,-0.019632
29 Sep 2017 22:17:00.000,38.829,174.402,512.970246,-0.062545,-0.017624,-0.019270
29 Sep 2017 22:18:00.000,35.072,173.383,511.832987,-0.062678,-0.016369,-0.018566
29 Sep 2017 22:19:00.000,31.308,172.432,510.747897,-0.062792,-0.015373,-0.017533
29 Sep 2017 22:20:00.000,27.538,171.534,509.734247,-0.062890,-0.014578,-0.016188
29 Sep 2017 22:21:00.000,23.762,170.679,508.810084,-0.062973,-0.013946,-0.014555
29 Sep 2017 22:22:00.000,19.981,169.858,507.991906,-0.063042,-0.013446,-0.012661
29 Sep 2017 22:23:00.000,16.197,169.064,507.294356,-0.063099,-0.013059,-0.010540
29 Sep 2017 22:24:00.000,12.409,168.289,506.729956,-0.063144,-0.012767,-0.008230
29 Sep 2017 22:25:00.000,8.620,167.530,506.308870,-0.063177,-0.012561,-0.005771
29 Sep 2017 22:26:00.000,4.828,166.780,506.038716,-0.063198,-0.012433,-0.003208
29 Sep 2017 22:27:00.000,1.036,166.036,505.924425,-0.063207,-0.012378,-0.000585
