"Time (LCLG)","Lat (deg)","Lon (deg)","Alt (km)"
1 Sep 2017 07:30:00.640,55.285,-4.101,515.660847
1 Sep 2017 07:31:00.640,51.580,-5.732,515.393291
1 Sep 2017 07:32:00.640,47.859,-7.154,515.096581
1 Sep 2017 07:33:00.640,44.126,-8.420,514.787341
1 Sep 2017 07:34:00.640,40.382,-9.566,514.482510
1 Sep 2017 07:35:00.640,36.630,-10.617,514.198997
1 Sep 2017 07:36:00.640,32.872,-11.594,513.953332
1 Sep 2017 07:37:00.640,29.107,-12.512,513.761317
1 Sep 2017 07:38:00.640,25.337,-13.383,513.637700
1 Sep 2017 07:39:00.640,21.564,-14.217,513.595850
1 Sep 2017 07:40:00.640,17.787,-15.022,513.647477
1 Sep 2017 07:41:00.640,14.008,-15.803,513.802359
1 Sep 2017 07:42:00.640,10.227,-16.568,514.068127
1 Sep 2017 07:43:00.640,6.445,-17.320,514.450074
1 Sep 2017 07:44:00.640,2.663,-18.065,514.951017
1 Sep 2017 07:45:00.640,-1.119,-18.807,515.571203
1 Sep 2017 07:46:00.640,-4.901,-19.549,516.308266
1 Sep 2017 07:47:00.640,-8.680,-20.298,517.157236
1 Sep 2017 07:48:00.640,-12.458,-21.056,518.110594
1 Sep 2017 07:49:00.640,-16.232,-21.829,519.158383
1 Sep 2017 07:50:00.640,-20.004,-22.623,520.288360
1 Sep 2017 07:51:00.640,-23.770,-23.442,521.486194
1 Sep 2017 07:52:00.640,-27.532,-24.295,522.735705
1 Sep 2017 07:53:00.640,-31.289,-25.191,524.019138
1 Sep 2017 07:54:00.640,-35.038,-26.139,525.317463
1 Sep 2017 07:55:00.640,-38.780,-27.154,526.610700
1 Sep 2017 07:56:00.640,-42.514,-28.253,527.878265
1 Sep 2017 07:57:00.640,-46.237,-29.459,529.099319
1 Sep 2017 07:58:00.640,-49.948,-30.804,530.253129
1 Sep 2017 07:59:00.640,-53.644,-32.329,531.319424
1 Sep 2017 08:00:00.640,-57.321,-34.099,532.278741
1 Sep 2017 08:01:00.640,-60.973,-36.204,533.112762
1 Sep 2017 08:02:00.640,-64.591,-38.787,533.804626
1 Sep 2017 08:03:00.640,-68.158,-42.079,534.339227
1 Sep 2017 08:04:00.640,-71.648,-46.474,534.703474
1 Sep 2017 08:05:00.640,-75.008,-52.689,534.886525
1 Sep 2017 08:06:00.640,-78.127,-62.088,534.879985
1 Sep 2017 08:07:00.640,-80.760,-77.178,534.678066
1 Sep 2017 08:08:00.640,-82.387,-100.865,534.277710
1 Sep 2017 08:09:00.640,-82.335,-129.727,533.678663
1 Sep 2017 08:10:00.640,-80.634,-152.928,532.883515
1 Sep 2017 08:11:00.640,-77.961,-167.622,531.897693
1 Sep 2017 08:12:00.640,-74.820,-176.794,530.729406
1 Sep 2017 08:13:00.640,-71.446,177.117,529.389559
1 Sep 2017 08:14:00.640,-67.944,172.796,527.891607
1 Sep 2017 08:15:00.640,-64.366,169.551,526.251388
1 Sep 2017 08:16:00.640,-60.737,166.999,524.486898
1 Sep 2017 08:17:00.640,-57.074,164.915,522.618046
1 Sep 2017 08:18:00.640,-53.384,163.160,520.666364
1 Sep 2017 08:19:00.640,-49.675,161.645,518.654693
1 Sep 2017 08:20:00.640,-45.950,160.309,516.606845
1 Sep 2017 08:21:00.640,-42.213,159.109,514.547244
1 Sep 2017 08:22:00.640,-38.464,158.014,512.500547
1 Sep 2017 08:23:00.640,-34.705,157.002,510.491266
1 Sep 2017 08:24:00.640,-30.938,156.056,508.543383
1 Sep 2017 08:25:00.640,-27.164,155.162,506.679969
1 Sep 2017 08:26:00.640,-23.384,154.310,504.922818
1 Sep 2017 08:27:00.640,-19.599,153.491,503.292096
1 Sep 2017 08:28:00.640,-15.808,152.697,501.806020
1 Sep 2017 08:29:00.640,-12.014,151.924,500.480565
1 Sep 2017 08:30:00.640,-8.217,151.164,499.329214
1 Sep 2017 08:31:00.640,-4.417,150.414,498.362744
1 Sep 2017 08:32:00.640,-0.616,149.669,497.589071
1 Sep 2017 08:33:00.640,3.186,148.925,497.013137
1 Sep 2017 08:34:00.640,6.988,148.176,496.636854
1 Sep 2017 08:35:00.640,10.790,147.420,496.459106
1 Sep 2017 08:36:00.640,14.590,146.651,496.475803
1 Sep 2017 08:37:00.640,18.387,145.863,496.679988
1 Sep 2017 08:38:00.640,22.182,145.052,497.062000
1 Sep 2017 08:39:00.640,25.973,144.210,497.609681
1 Sep 2017 08:40:00.640,29.759,143.328,498.308626
1 Sep 2017 08:41:00.640,33.539,142.398,499.142471
1 Sep 2017 08:42:00.640,37.313,141.405,500.093216
1 Sep 2017 08:43:00.640,41.078,140.335,501.141564
1 Sep 2017 08:44:00.640,44.834,139.166,502.267288
1 Sep 2017 08:45:00.640,48.578,137.870,503.449602
1 Sep 2017 08:46:00.640,52.309,136.407,504.667538
1 Sep 2017 08:47:00.640,56.021,134.722,505.900317
1 Sep 2017 08:48:00.640,59.710,132.735,507.127710
1 Sep 2017 08:49:00.640,63.368,130.320,508.330390
1 Sep 2017 08:50:00.640,66.981,127.279,509.490249
1 Sep 2017 08:51:00.640,70.526,123.279,510.590701
1 Sep 2017 08:52:00.640,73.959,117.720,511.616942
1 Sep 2017 08:53:00.640,77.192,109.476,512.556184
1 Sep 2017 08:54:00.640,80.033,96.404,513.397843
1 Sep 2017 08:55:00.640,82.050,75.325,514.133695
1 Sep 2017 08:56:00.640,82.544,46.771,514.757977
1 Sep 2017 08:57:00.640,81.254,20.976,515.267454
1 Sep 2017 08:58:00.640,78.780,4.013,515.661436
1 Sep 2017 08:59:00.640,75.724,-6.451,515.941755
1 Sep 2017 09:00:00.640,72.387,-13.249,516.112691
1 Sep 2017 09:01:00.640,68.900,-17.981,516.180863
1 Sep 2017 09:02:00.640,65.327,-21.479,516.155071
1 Sep 2017 09:03:00.640,61.700,-24.196,516.046106
1 Sep 2017 09:04:00.640,58.035,-26.391,515.866521
1 Sep 2017 09:05:00.640,54.345,-28.225,515.630372
1 Sep 2017 09:06:00.640,50.636,-29.797,515.352925
1 Sep 2017 09:07:00.640,46.912,-31.176,515.050350
1 Sep 2017 09:08:00.640,43.176,-32.408,514.739388
1 Sep 2017 09:09:00.640,39.430,-33.527,514.437009
1 Sep 2017 09:10:00.640,35.676,-34.558,514.160065
1 Sep 2017 09:11:00.640,31.916,-35.519,513.924939
1 Sep 2017 09:12:00.640,28.150,-36.424,513.747203
1 Sep 2017 09:13:00.640,24.379,-37.285,513.641291
1 Sep 2017 09:14:00.640,20.605,-38.111,513.620186
1 Sep 2017 09:15:00.640,16.828,-38.909,513.695137
1 Sep 2017 09:16:00.640,13.048,-39.685,513.875409
1 Sep 2017 09:17:00.640,9.267,-40.446,514.168061
1 Sep 2017 09:18:00.640,5.485,-41.196,514.577782
1 Sep 2017 09:19:00.640,1.702,-41.940,515.106750
1 Sep 2017 09:20:00.640,-2.080,-42.681,515.754563
1 Sep 2017 09:21:00.640,-5.861,-43.425,516.518201
1 Sep 2017 09:22:00.640,-9.640,-44.176,517.392050
1 Sep 2017 09:23:00.640,-13.417,-44.937,518.367972
1 Sep 2017 09:24:00.640,-17.191,-45.715,519.435422
1 Sep 2017 09:25:00.640,-20.961,-46.514,520.581618
1 Sep 2017 09:26:00.640,-24.726,-47.342,521.791747
1 Sep 2017 09:27:00.640,-28.487,-48.205,523.049212
1 Sep 2017 09:28:00.640,-32.242,-49.112,524.335915
1 Sep 2017 09:29:00.640,-35.989,-50.076,525.632564
1 Sep 2017 09:30:00.640,-39.730,-51.111,526.919001
1 Sep 2017 09:31:00.640,-43.461,-52.235,528.174554
1 Sep 2017 09:32:00.640,-47.181,-53.473,529.378387
1 Sep 2017 09:33:00.640,-50.888,-54.858,530.509859
1 Sep 2017 09:34:00.640,-54.580,-56.439,531.548879
1 Sep 2017 09:35:00.640,-58.251,-58.284,532.476253
1 Sep 2017 09:36:00.640,-61.896,-60.494,533.274010
1 Sep 2017 09:37:00.640,-65.503,-63.231,533.925716
1 Sep 2017 09:38:00.640,-69.054,-66.756,534.416759
1 Sep 2017 09:39:00.640,-72.517,-71.528,534.734605
1 Sep 2017 09:40:00.640,-75.829,-78.386,534.869020
1 Sep 2017 09:41:00.640,-78.857,-88.939,534.812265
1 Sep 2017 09:42:00.640,-81.297,-106.008,534.559238
1 Sep 2017 09:43:00.640,-82.551,-131.810,534.107591
1 Sep 2017 09:44:00.640,-82.035,-160.164,533.457795
1 Sep 2017 09:45:00.640,-80.020,178.945,532.613166
1 Sep 2017 09:46:00.640,-77.194,165.958,531.579845
1 Sep 2017 09:47:00.640,-73.979,157.747,530.366740
1 Sep 2017 09:48:00.640,-70.566,152.200,528.985418
1 Sep 2017 09:49:00.640,-67.041,148.202,527.449958
1 Sep 2017 09:50:00.640,-63.447,145.162,525.776768
1 Sep 2017 09:51:00.640,-59.809,142.745,523.984355
1 Sep 2017 09:52:00.640,-56.138,140.756,522.093067
1 Sep 2017 09:53:00.640,-52.443,139.069,520.124796
1 Sep 2017 09:54:00.640,-48.730,137.604,518.102662
1 Sep 2017 09:55:00.640,-45.001,136.306,516.050662
1 Sep 2017 09:56:00.640,-41.260,135.135,513.993310
1 Sep 2017 09:57:00.640,-37.509,134.064,511.955260
1 Sep 2017 09:58:00.640,-33.748,133.070,509.960918
1 Sep 2017 09:59:00.640,-29.979,132.138,508.034064
1 Sep 2017 10:00:00.640,-26.204,131.256,506.197471
1 Sep 2017 10:01:00.640,-22.422,130.413,504.472545
1 Sep 2017 10:02:00.640,-18.635,129.601,502.878976
1 Sep 2017 10:03:00.640,-14.844,128.813,501.434430
1 Sep 2017 10:04:00.640,-11.049,128.043,500.154259
1 Sep 2017 10:05:00.640,-7.251,127.286,499.051268
1 Sep 2017 10:06:00.640,-3.451,126.538,498.135510
1 Sep 2017 10:07:00.640,0.351,125.794,497.414142
1 Sep 2017 10:08:00.640,4.153,125.049,496.891326
1 Sep 2017 10:09:00.640,7.955,124.299,496.568193
1 Sep 2017 10:10:00.640,11.756,123.540,496.442850
1 Sep 2017 10:11:00.640,15.556,122.766,496.510456
1 Sep 2017 10:12:00.640,19.353,121.973,496.763338
1 Sep 2017 10:13:00.640,23.146,121.155,497.191167
1 Sep 2017 10:14:00.640,26.936,120.303,497.781176
1 Sep 2017 10:15:00.640,30.721,119.410,498.518424
1 Sep 2017 10:16:00.640,34.499,118.465,499.386089
1 Sep 2017 10:17:00.640,38.271,117.455,500.365795
1 Sep 2017 10:18:00.640,42.034,116.362,501.437966
1 Sep 2017 10:19:00.640,45.787,115.163,502.582187
1 Sep 2017 10:20:00.640,49.528,113.829,503.777581
1 Sep 2017 10:21:00.640,53.255,112.316,505.003184
1 Sep 2017 10:22:00.640,56.962,110.563,506.238315
1 Sep 2017 10:23:00.640,60.644,108.481,507.462935
1 Sep 2017 10:24:00.640,64.292,105.930,508.657990
1 Sep 2017 10:25:00.640,67.890,102.685,509.805726
1 Sep 2017 10:26:00.640,71.412,98.359,510.889978
1 Sep 2017 10:27:00.640,74.805,92.255,511.896431
1 Sep 2017 10:28:00.640,77.963,83.040,512.812836
1 Sep 2017 10:29:00.640,80.649,68.238,513.629192
1 Sep 2017 10:30:00.640,82.347,44.825,514.337887
1 Sep 2017 10:31:00.640,82.371,15.804,514.933793
1 Sep 2017 10:32:00.640,80.708,-7.830,515.414321
1 Sep 2017 10:33:00.640,78.042,-22.813,515.779425
1 Sep 2017 10:34:00.640,74.895,-32.130,516.031565
1 Sep 2017 10:35:00.640,71.511,-38.292,516.175627
1 Sep 2017 10:36:00.640,67.999,-42.650,516.218800
1 Sep 2017 10:37:00.640,64.409,-45.917,516.170412
1 Sep 2017 10:38:00.640,60.771,-48.482,516.041724
1 Sep 2017 10:39:00.640,57.100,-50.573,515.845700
1 Sep 2017 10:40:00.640,53.404,-52.332,515.596734
1 Sep 2017 10:41:00.640,49.691,-53.850,515.310355
1 Sep 2017 10:42:00.640,45.963,-55.187,515.002915
1 Sep 2017 10:43:00.640,42.225,-56.388,514.691248
1 Sep 2017 10:44:00.640,38.477,-57.483,514.392335
1 Sep 2017 10:45:00.640,34.721,-58.494,514.122945
1 Sep 2017 10:46:00.640,30.960,-59.440,513.899296
1 Sep 2017 10:47:00.640,27.192,-60.333,513.736706
1 Sep 2017 10:48:00.640,23.421,-61.184,513.649278
1 Sep 2017 10:49:00.640,19.646,-62.002,513.649589
1 Sep 2017 10:50:00.640,15.868,-62.794,513.748414
1 Sep 2017 10:51:00.640,12.088,-63.566,513.954486
1 Sep 2017 10:52:00.640,8.306,-64.324,514.274287
1 Sep 2017 10:53:00.640,4.524,-65.072,514.711888
1 Sep 2017 10:54:00.640,0.742,-65.814,515.268828
1 Sep 2017 10:55:00.640,-3.040,-66.556,515.944051
1 Sep 2017 10:56:00.640,-6.821,-67.301,516.733886
1 Sep 2017 10:57:00.640,-10.600,-68.054,517.632080
1 Sep 2017 10:58:00.640,-14.376,-68.819,518.629880
1 Sep 2017 10:59:00.640,-18.149,-69.602,519.716169
1 Sep 2017 11:00:00.640,-21.918,-70.408,520.877636
1 Sep 2017 11:01:00.640,-25.682,-71.244,522.099003
1 Sep 2017 11:02:00.640,-29.441,-72.117,523.363274
1 Sep 2017 11:03:00.640,-33.194,-73.038,524.652027
1 Sep 2017 11:04:00.640,-36.940,-74.018,525.945729
1 Sep 2017 11:05:00.640,-40.678,-75.073,527.224068
1 Sep 2017 11:06:00.640,-44.407,-76.224,528.466306
1 Sep 2017 11:07:00.640,-48.124,-77.495,529.651632
1 Sep 2017 11:08:00.640,-51.828,-78.926,530.759519
1 Sep 2017 11:09:00.640,-55.515,-80.566,531.770081
1 Sep 2017 11:10:00.640,-59.180,-82.492,532.664410
1 Sep 2017 11:11:00.640,-62.816,-84.818,533.424907
1 Sep 2017 11:12:00.640,-66.411,-87.724,534.035579
1 Sep 2017 11:13:00.640,-69.944,-91.512,534.482326
1 Sep 2017 11:14:00.640,-73.377,-96.713,534.753183
1 Sep 2017 11:15:00.640,-76.634,-104.315,534.838541
1 Sep 2017 11:16:00.640,-79.550,-116.208,534.731320
1 Sep 2017 11:17:00.640,-81.758,-135.451,534.427115
1 Sep 2017 11:18:00.640,-82.595,-162.959,533.924292
1 Sep 2017 11:19:00.640,-81.636,169.956,533.224048
1 Sep 2017 11:20:00.640,-79.357,151.338,532.330421
1 Sep 2017 11:21:00.640,-76.404,139.839,531.250266
1 Sep 2017 11:22:00.640,-73.126,132.456,529.993179
1 Sep 2017 11:23:00.640,-69.678,127.381,528.571381
1 Sep 2017 11:24:00.640,-66.133,123.669,526.999563
1 Sep 2017 11:25:00.640,-62.526,120.811,525.294688
1 Sep 2017 11:26:00.640,-58.878,118.519,523.475756
1 Sep 2017 11:27:00.640,-55.201,116.616,521.563534
1 Sep 2017 11:28:00.640,-51.501,114.992,519.580256
1 Sep 2017 11:29:00.640,-47.783,113.574,517.549295
1 Sep 2017 11:30:00.640,-44.051,112.311,515.494810
1 Sep 2017 11:31:00.640,-40.307,111.168,513.441383
1 Sep 2017 11:32:00.640,-36.553,110.118,511.413634
1 Sep 2017 11:33:00.640,-32.791,109.141,509.435843
1 Sep 2017 11:34:00.640,-29.020,108.223,507.531561
1 Sep 2017 11:35:00.640,-25.243,107.352,505.723240
1 Sep 2017 11:36:00.640,-21.460,106.517,504.031873
1 Sep 2017 11:37:00.640,-17.671,105.712,502.476657
1 Sep 2017 11:38:00.640,-13.879,104.929,501.074685
1 Sep 2017 11:39:00.640,-10.083,104.163,499.840673
1 Sep 2017 11:40:00.640,-6.285,103.409,498.786734
1 Sep 2017 11:41:00.640,-2.484,102.662,497.922184
1 Sep 2017 11:42:00.640,1.318,101.918,497.253417
1 Sep 2017 11:43:00.640,5.120,101.172,496.783815
1 Sep 2017 11:44:00.640,8.922,100.420,496.513724
1 Sep 2017 11:45:00.640,12.723,99.658,496.440482
1 Sep 2017 11:46:00.640,16.522,98.880,496.558503
1 Sep 2017 11:47:00.640,20.318,98.081,496.859409
1 Sep 2017 11:48:00.640,24.111,97.255,497.332217
1 Sep 2017 11:49:00.640,27.899,96.394,497.963571
1 Sep 2017 11:50:00.640,31.682,95.489,498.738010
1 Sep 2017 11:51:00.640,35.459,94.529,499.638274
1 Sep 2017 11:52:00.640,39.229,93.499,500.645639
1 Sep 2017 11:53:00.640,42.990,92.382,501.740270
1 Sep 2017 11:54:00.640,46.740,91.152,502.901590
1 Sep 2017 11:55:00.640,50.477,89.777,504.108654
1 Sep 2017 11:56:00.640,54.199,88.210,505.340528
1 Sep 2017 11:57:00.640,57.901,86.383,506.576653
1 Sep 2017 11:58:00.640,61.575,84.198,507.797200
1 Sep 2017 11:59:00.640,65.212,81.496,508.983411
1 Sep 2017 12:00:00.640,68.794,78.021,510.117902
1 Sep 2017 12:01:00.640,72.289,73.328,511.184952
1 Sep 2017 12:02:00.640,75.636,66.595,512.170744
1 Sep 2017 12:03:00.640,78.705,56.250,513.063581
1 Sep 2017 12:04:00.640,81.202,39.489,513.854054
1 Sep 2017 12:05:00.640,82.532,13.891,514.535172
1 Sep 2017 12:06:00.640,82.084,-14.744,515.102446
1 Sep 2017 12:07:00.640,80.098,-36.050,515.553932
1 Sep 2017 12:08:00.640,77.275,-49.280,515.890225
1 Sep 2017 12:09:00.640,74.052,-57.612,516.114409
1 Sep 2017 12:10:00.640,70.628,-63.220,516.231969
1 Sep 2017 12:11:00.640,67.092,-67.251,516.250655
1 Sep 2017 12:12:00.640,63.489,-70.310,516.180307
1 Sep 2017 12:13:00.640,59.841,-72.737,516.032646
1 Sep 2017 12:14:00.640,56.163,-74.733,515.821025
1 Sep 2017 12:15:00.640,52.462,-76.424,515.560159
1 Sep 2017 12:16:00.640,48.745,-77.891,515.265821
1 Sep 2017 12:17:00.640,45.014,-79.190,514.954520
1 Sep 2017 12:18:00.640,41.273,-80.361,514.643168
1 Sep 2017 12:19:00.640,37.523,-81.433,514.348728
1 Sep 2017 12:20:00.640,33.766,-82.426,514.087870
1 Sep 2017 12:21:00.640,30.003,-83.357,513.876619
1 Sep 2017 12:22:00.640,26.235,-84.239,513.730024
1 Sep 2017 12:23:00.640,22.462,-85.081,513.661834
1 Sep 2017 12:24:00.640,18.686,-85.892,513.684203
1 Sep 2017 12:25:00.640,14.908,-86.678,513.807417
1 Sep 2017 12:26:00.640,11.127,-87.446,514.039666
1 Sep 2017 12:27:00.640,7.345,-88.201,514.386841
1 Sep 2017 12:28:00.640,3.563,-88.947,514.852390
1 Sep 2017 12:29:00.640,-0.219,-89.689,515.437208
1 Sep 2017 12:30:00.640,-4.001,-90.431,516.139585
1 Sep 2017 12:31:00.640,-7.781,-91.178,516.955199
1 Sep 2017 12:32:00.640,-11.559,-91.934,517.877164
1 Sep 2017 12:33:00.640,-15.334,-92.703,518.896124
1 Sep 2017 12:34:00.640,-19.106,-93.491,520.000396
1 Sep 2017 12:35:00.640,-22.874,-94.303,521.176158
1 Sep 2017 12:36:00.640,-26.637,-95.148,522.407682
1 Sep 2017 12:37:00.640,-30.395,-96.032,523.677590
1 Sep 2017 12:38:00.640,-34.146,-96.967,524.967160
1 Sep 2017 12:39:00.640,-37.891,-97.965,526.256637
1 Sep 2017 12:40:00.640,-41.626,-99.042,527.525577
1 Sep 2017 12:41:00.640,-45.352,-100.220,528.753200
1 Sep 2017 12:42:00.640,-49.066,-101.528,529.918741
1 Sep 2017 12:43:00.640,-52.766,-103.006,531.001812
1 Sep 2017 12:44:00.640,-56.448,-104.711,531.982752
1 Sep 2017 12:45:00.640,-60.107,-106.726,532.842962
1 Sep 2017 12:46:00.640,-63.734,-109.178,533.565230
1 Sep 2017 12:47:00.640,-67.316,-112.274,534.134026
1 Sep 2017 12:48:00.640,-70.828,-116.358,534.535776
1 Sep 2017 12:49:00.640,-74.225,-122.049,534.759100
1 Sep 2017 12:50:00.640,-77.417,-130.514,534.795020
1 Sep 2017 12:51:00.640,-80.200,-143.955,534.637130
1 Sep 2017 12:52:00.640,-82.131,-165.495,534.281724
1 Sep 2017 12:53:00.640,-82.516,165.926,533.727888
1 Sep 2017 12:54:00.640,-81.152,140.685,532.977542
1 Sep 2017 12:55:00.640,-78.651,124.191,532.035448
1 Sep 2017 12:56:00.640,-75.593,113.978,530.909167
1 Sep 2017 12:57:00.640,-72.262,107.309,529.608977
1 Sep 2017 12:58:00.640,-68.784,102.647,528.147742
1 Sep 2017 12:59:00.640,-65.221,99.190,526.540752
1 Sep 2017 13:00:00.640,-61.602,96.497,524.805510
1 Sep 2017 13:01:00.640,-57.946,94.317,522.961490
1 Sep 2017 13:02:00.640,-54.262,92.494,521.029859
1 Sep 2017 13:03:00.640,-50.557,90.928,519.033172
1 Sep 2017 13:04:00.640,-46.836,89.554,516.995029
1 Sep 2017 13:05:00.640,-43.100,88.324,514.939731
1 Sep 2017 13:06:00.640,-39.354,87.207,512.891899
1 Sep 2017 13:07:00.640,-35.597,86.177,510.876098
1 Sep 2017 13:08:00.640,-31.832,85.217,508.916453
1 Sep 2017 13:09:00.640,-28.060,84.311,507.036264
1 Sep 2017 13:10:00.640,-24.281,83.450,505.257637
1 Sep 2017 13:11:00.640,-20.497,82.624,503.601132
1 Sep 2017 13:12:00.640,-16.707,81.825,502.085430
1 Sep 2017 13:13:00.640,-12.914,81.047,500.727034
1 Sep 2017 13:14:00.640,-9.117,80.284,499.540009
1 Sep 2017 13:15:00.640,-5.318,79.533,498.535762
1 Sep 2017 13:16:00.640,-1.517,78.787,497.722867
1 Sep 2017 13:17:00.640,2.285,78.042,497.106947
1 Sep 2017 13:18:00.640,6.087,77.295,496.690600
1 Sep 2017 13:19:00.640,9.889,76.541,496.473392
1 Sep 2017 13:20:00.640,13.689,75.776,496.451896
1 Sep 2017 13:21:00.640,17.487,74.993,496.619790
1 Sep 2017 13:22:00.640,21.283,74.188,496.968003
1 Sep 2017 13:23:00.640,25.075,73.354,497.484914
1 Sep 2017 13:24:00.640,28.862,72.482,498.156592
1 Sep 2017 13:25:00.640,32.643,71.564,498.967078
1 Sep 2017 13:26:00.640,36.419,70.588,499.898698
1 Sep 2017 13:27:00.640,40.186,69.538,500.932401
1 Sep 2017 13:28:00.640,43.944,68.394,502.048117
1 Sep 2017 13:29:00.640,47.692,67.131,503.225131
1 Sep 2017 13:30:00.640,51.426,65.712,504.442457
1 Sep 2017 13:31:00.640,55.143,64.087,505.679212
1 Sep 2017 13:32:00.640,58.838,62.180,506.914983
1 Sep 2017 13:33:00.640,62.504,59.881,508.130176
1 Sep 2017 13:34:00.640,66.129,57.013,509.306345
1 Sep 2017 13:35:00.640,69.693,53.281,510.426499
1 Sep 2017 13:36:00.640,73.158,48.168,511.475373
1 Sep 2017 13:37:00.640,76.451,40.708,512.439665
1 Sep 2017 13:38:00.640,79.412,29.049,513.308241
1 Sep 2017 13:39:00.640,81.681,10.124,514.072293
1 Sep 2017 13:40:00.640,82.596,-17.285,514.725455
1 Sep 2017 13:41:00.640,81.696,-44.741,515.263881
1 Sep 2017 13:42:00.640,79.437,-63.736,515.686272
1 Sep 2017 13:43:00.640,76.483,-75.439,515.993861
1 Sep 2017 13:44:00.640,73.196,-82.923,516.190352
1 Sep 2017 13:45:00.640,69.738,-88.050,516.281820
1 Sep 2017 13:46:00.640,66.182,-91.790,516.276563
1 Sep 2017 13:47:00.640,62.565,-94.664,516.184923
1 Sep 2017 13:48:00.640,58.909,-96.966,516.019060
1 Sep 2017 13:49:00.640,55.224,-98.874,515.792705
1 Sep 2017 13:50:00.640,51.519,-100.501,515.520873
1 Sep 2017 13:51:00.640,47.798,-101.921,515.219559
1 Sep 2017 13:52:00.640,44.065,-103.185,514.905411
1 Sep 2017 13:53:00.640,40.321,-104.329,514.595392
1 Sep 2017 13:54:00.640,36.569,-105.378,514.306429
1 Sep 2017 13:55:00.640,32.811,-106.355,514.055066
1 Sep 2017 13:56:00.640,29.046,-107.272,513.857120
1 Sep 2017 13:57:00.640,25.277,-108.142,513.727346
1 Sep 2017 13:58:00.640,21.503,-108.976,513.679123
1 Sep 2017 13:59:00.640,17.727,-109.780,513.724163
1 Sep 2017 14:00:00.640,13.948,-110.561,513.872249
1 Sep 2017 14:01:00.640,10.167,-111.325,514.131013
1 Sep 2017 14:02:00.640,6.385,-112.077,514.505750
1 Sep 2017 14:03:00.640,2.602,-112.822,514.999275
1 Sep 2017 14:04:00.640,-1.180,-113.564,515.611836
1 Sep 2017 14:05:00.640,-4.961,-114.307,516.341070
1 Sep 2017 14:06:00.640,-8.741,-115.055,517.182007
1 Sep 2017 14:07:00.640,-12.518,-115.814,518.127134
1 Sep 2017 14:08:00.640,-16.293,-116.587,519.166499
1 Sep 2017 14:09:00.640,-20.064,-117.381,520.287868
1 Sep 2017 14:10:00.640,-23.831,-118.201,521.476922
1 Sep 2017 14:11:00.640,-27.592,-119.055,522.717498
1 Sep 2017 14:12:00.640,-31.349,-119.951,523.991859
1 Sep 2017 14:13:00.640,-35.098,-120.900,525.280999
1 Sep 2017 14:14:00.640,-38.840,-121.917,526.564965
1 Sep 2017 14:15:00.640,-42.574,-123.017,527.823205
1 Sep 2017 14:16:00.640,-46.297,-124.225,529.034916
1 Sep 2017 14:17:00.640,-50.008,-125.572,530.179406
1 Sep 2017 14:18:00.640,-53.703,-127.101,531.236446
1 Sep 2017 14:19:00.640,-57.380,-128.876,532.186620
1 Sep 2017 14:20:00.640,-61.032,-130.987,533.011662
1 Sep 2017 14:21:00.640,-64.649,-133.580,533.694765
1 Sep 2017 14:22:00.640,-68.216,-136.886,534.220879
1 Sep 2017 14:23:00.640,-71.704,-141.304,534.576970
1 Sep 2017 14:24:00.640,-75.061,-147.558,534.752257
1 Sep 2017 14:25:00.640,-78.175,-157.027,534.738404
1 Sep 2017 14:26:00.640,-80.797,-172.238,534.529687
1 Sep 2017 14:27:00.640,-82.401,163.930,534.123104
1 Sep 2017 14:28:00.640,-82.319,135.074,533.518463
1 Sep 2017 14:29:00.640,-80.595,112.021,532.718409
1 Sep 2017 14:30:00.640,-77.911,97.445,531.728425
1 Sep 2017 14:31:00.640,-74.765,88.340,530.556772
1 Sep 2017 14:32:00.640,-71.388,82.288,529.214399
1 Sep 2017 14:33:00.640,-67.885,77.990,527.714805
1 Sep 2017 14:34:00.640,-64.305,74.759,526.073864
1 Sep 2017 14:35:00.640,-60.676,72.216,524.309602
1 Sep 2017 14:36:00.640,-57.012,70.138,522.441950
1 Sep 2017 14:37:00.640,-53.322,68.388,520.492456
1 Sep 2017 14:38:00.640,-49.612,66.876,518.483970
1 Sep 2017 14:39:00.640,-45.887,65.543,516.440301
1 Sep 2017 14:40:00.640,-42.149,64.344,514.385862
1 Sep 2017 14:41:00.640,-38.400,63.251,512.345292
1 Sep 2017 14:42:00.640,-34.641,62.241,510.343075
1 Sep 2017 14:43:00.640,-30.874,61.296,508.403155
1 Sep 2017 14:44:00.640,-27.100,60.402,506.548556
1 Sep 2017 14:45:00.640,-23.319,59.551,504.801017
1 Sep 2017 14:46:00.640,-19.533,58.732,503.180641
1 Sep 2017 14:47:00.640,-15.743,57.939,501.705573
1 Sep 2017 14:48:00.640,-11.949,57.165,500.391711
1 Sep 2017 14:49:00.640,-8.151,56.406,499.252454
1 Sep 2017 14:50:00.640,-4.352,55.656,498.298492
1 Sep 2017 14:51:00.640,-0.550,54.911,497.537646
1 Sep 2017 14:52:00.640,3.252,54.167,496.974764
1 Sep 2017 14:53:00.640,7.054,53.418,496.611663
