"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
24 Oct 2017 20:48:00.000,10.015,-167.984,497.709705,-0.063326,-0.012649,-0.000520
24 Oct 2017 20:49:00.000,6.215,-168.738,497.772283,-0.063344,-0.012491,0.002626
24 Oct 2017 20:50:00.000,2.414,-169.484,498.025216,-0.063349,-0.012408,0.005818
24 Oct 2017 20:51:00.000,-1.387,-170.228,498.469758,-0.063342,-0.012397,0.009006
24 Oct 2017 20:52:00.000,-5.187,-170.973,499.104167,-0.063323,-0.012458,0.012139
24 Oct 2017 20:53:00.000,-8.985,-171.725,499.923713,-0.063291,-0.012593,0.015169
24 Oct 2017 20:54:00.000,-12.781,-172.486,500.920743,-0.063246,-0.012806,0.018047
24 Oct 2017 20:55:00.000,-16.574,-173.263,502.084789,-0.063190,-0.013106,0.020728
24 Oct 2017 20:56:00.000,-20.364,-174.061,503.402738,-0.063120,-0.013504,0.023170
24 Oct 2017 20:57:00.000,-24.149,-174.886,504.859043,-0.063037,-0.014015,0.025333
24 Oct 2017 20:58:00.000,-27.928,-175.745,506.435978,-0.062941,-0.014662,0.027184
24 Oct 2017 20:59:00.000,-31.701,-176.649,508.113932,-0.062829,-0.015475,0.028695
24 Oct 2017 21:00:00.000,-35.467,-177.607,509.871733,-0.062701,-0.016495,0.029841
24 Oct 2017 21:01:00.000,-39.225,-178.633,511.686994,-0.062553,-0.017780,0.030606
24 Oct 2017 21:02:00.000,-42.973,-179.747,513.536481,-0.062381,-0.019411,0.030978
24 Oct 2017 21:03:00.000,-46.710,179.028,515.396492,-0.062178,-0.021506,0.030954
24 Oct 2017 21:04:00.000,-50.434,177.659,517.243237,-0.061934,-0.024240,0.030535
24 Oct 2017 21:05:00.000,-54.141,176.101,519.053214,-0.061631,-0.027877,0.029729
24 Oct 2017 21:06:00.000,-57.828,174.288,520.803581,-0.061242,-0.032836,0.028550
24 Oct 2017 21:07:00.000,-61.487,172.121,522.472510,-0.060720,-0.039806,0.027017
24 Oct 2017 21:08:00.000,-65.110,169.448,524.039520,-0.059983,-0.049973,0.025156
24 Oct 2017 21:09:00.000,-68.678,166.019,525.485784,-0.058876,-0.065493,0.022998
24 Oct 2017 21:10:00.000,-72.161,161.401,526.794408,-0.057085,-0.090510,0.020575
24 Oct 2017 21:11:00.000,-75.501,154.806,527.950673,-0.053922,-0.133364,0.017926
24 Oct 2017 21:12:00.000,-78.574,144.721,528.942246,-0.047758,-0.210399,0.015093
24 Oct 2017 21:13:00.000,-81.099,128.433,529.759344,-0.034823,-0.342143,0.012120
24 Oct 2017 21:14:00.000,-82.506,103.379,530.394865,-0.009935,-0.479699,0.009050
24 Oct 2017 21:15:00.000,-82.167,74.692,530.844468,0.020545,-0.439658,0.005932
24 Oct 2017 21:16:00.000,-80.264,52.894,531.106616,0.040703,-0.287016,0.002812
24 Oct 2017 21:17:00.000,-77.491,39.282,531.182572,0.050502,-0.176616,-0.000264
24 Oct 2017 21:18:00.000,-74.303,30.725,531.076354,0.055253,-0.114705,-0.003250
24 Oct 2017 21:19:00.000,-70.905,24.985,530.794644,0.057774,-0.079797,-0.006103
24 Oct 2017 21:20:00.000,-67.391,20.872,530.346655,0.059244,-0.058954,-0.008783
24 Oct 2017 21:21:00.000,-63.806,17.759,529.743967,0.060173,-0.045748,-0.011252
24 Oct 2017 21:22:00.000,-60.176,15.295,529.000313,0.060802,-0.036942,-0.013475
24 Oct 2017 21:23:00.000,-56.513,13.273,528.131338,0.061252,-0.030816,-0.015423
24 Oct 2017 21:24:00.000,-52.828,11.563,527.154331,0.061590,-0.026405,-0.017071
24 Oct 2017 21:25:00.000,-49.124,10.082,526.087916,0.061855,-0.023138,-0.018399
24 Oct 2017 21:26:00.000,-45.406,8.771,524.951738,0.062069,-0.020664,-0.019394
24 Oct 2017 21:27:00.000,-41.676,7.591,523.766116,0.062247,-0.018755,-0.020047
24 Oct 2017 21:28:00.000,-37.937,6.512,522.551694,0.062397,-0.017261,-0.020355
24 Oct 2017 21:29:00.000,-34.189,5.513,521.329081,0.062527,-0.016081,-0.020323
24 Oct 2017 21:30:00.000,-30.434,4.578,520.118495,0.062639,-0.015141,-0.019959
24 Oct 2017 21:31:00.000,-26.673,3.693,518.939405,0.062736,-0.014392,-0.019278
24 Oct 2017 21:32:00.000,-22.906,2.848,517.810196,0.062820,-0.013796,-0.018303
24 Oct 2017 21:33:00.000,-19.135,2.035,516.747848,0.062891,-0.013327,-0.017058
24 Oct 2017 21:34:00.000,-15.359,1.246,515.767636,0.062951,-0.012964,-0.015574
24 Oct 2017 21:35:00.000,-11.581,0.477,514.882874,0.062999,-0.012695,-0.013886
24 Oct 2017 21:36:00.000,-7.800,-0.279,514.104679,0.063036,-0.012508,-0.012032
24 Oct 2017 21:37:00.000,-4.017,-1.025,513.441794,0.063062,-0.012397,-0.010053
24 Oct 2017 21:38:00.000,-0.233,-1.768,512.900441,0.063077,-0.012358,-0.007991
24 Oct 2017 21:39:00.000,3.552,-2.510,512.484231,0.063081,-0.012390,-0.005892
24 Oct 2017 21:40:00.000,7.337,-3.256,512.194123,0.063073,-0.012495,-0.003798
24 Oct 2017 21:41:00.000,11.121,-4.011,512.028432,0.063055,-0.012674,-0.001754
24 Oct 2017 21:42:00.000,14.903,-4.779,511.982893,0.063025,-0.012936,0.000198
24 Oct 2017 21:43:00.000,18.684,-5.565,512.050763,0.062983,-0.013290,0.002018
24 Oct 2017 21:44:00.000,22.461,-6.376,512.222986,0.062929,-0.013749,0.003670
24 Oct 2017 21:45:00.000,26.235,-7.217,512.488390,0.062862,-0.014334,0.005119
24 Oct 2017 21:46:00.000,30.004,-8.099,512.833927,0.062781,-0.015069,0.006336
24 Oct 2017 21:47:00.000,33.768,-9.029,513.244948,0.062685,-0.015991,0.007298
24 Oct 2017 21:48:00.000,37.526,-10.022,513.705505,0.062571,-0.017151,0.007986
24 Oct 2017 21:49:00.000,41.276,-11.094,514.198677,0.062435,-0.018616,0.008385
24 Oct 2017 21:50:00.000,45.018,-12.264,514.706912,0.062272,-0.020489,0.008489
24 Oct 2017 21:51:00.000,48.748,-13.563,515.212376,0.062073,-0.022914,0.008295
24 Oct 2017 21:52:00.000,52.465,-15.029,515.697306,0.061823,-0.026113,0.007808
24 Oct 2017 21:53:00.000,56.165,-16.719,516.144362,0.061500,-0.030426,0.007037
24 Oct 2017 21:54:00.000,59.843,-18.714,516.536966,0.061068,-0.036406,0.005998
24 Oct 2017 21:55:00.000,63.490,-21.139,516.859625,0.060462,-0.044986,0.004711
24 Oct 2017 21:56:00.000,67.093,-24.196,517.098234,0.059565,-0.057821,0.003202
24 Oct 2017 21:57:00.000,70.628,-28.223,517.240356,0.058148,-0.078021,0.001502
24 Oct 2017 21:58:00.000,74.051,-33.825,517.275466,0.055724,-0.111758,-0.000357
24 Oct 2017 21:59:00.000,77.273,-42.147,517.195164,0.051171,-0.171518,-0.002338
24 Oct 2017 22:00:00.000,80.097,-55.360,516.993351,0.041796,-0.278759,-0.004400
24 Oct 2017 22:01:00.000,82.086,-76.643,516.666364,0.022316,-0.432543,-0.006503
24 Oct 2017 22:02:00.000,82.538,-105.271,516.213070,-0.008135,-0.485768,-0.008603
24 Oct 2017 22:03:00.000,81.213,-130.893,515.634916,-0.033930,-0.352316,-0.010658
24 Oct 2017 22:04:00.000,78.720,-147.675,514.935934,-0.047499,-0.216565,-0.012624
24 Oct 2017 22:05:00.000,75.654,-158.033,514.122699,-0.053934,-0.136592,-0.014460
24 Oct 2017 22:06:00.000,72.309,-164.772,513.204252,-0.057210,-0.092256,-0.016125
24 Oct 2017 22:07:00.000,68.817,-169.469,512.191968,-0.059050,-0.066499,-0.017582
24 Oct 2017 22:08:00.000,65.237,-172.946,511.099386,-0.060178,-0.050589,-0.018797
24 Oct 2017 22:09:00.000,61.603,-175.649,509.942007,-0.060923,-0.040202,-0.019738
24 Oct 2017 22:10:00.000,57.931,-177.835,508.737041,-0.061445,-0.033102,-0.020380
24 Oct 2017 22:11:00.000,54.232,-179.662,507.503133,-0.061830,-0.028061,-0.020700
24 Oct 2017 22:12:00.000,50.513,178.770,506.260050,-0.062127,-0.024371,-0.020683
24 Oct 2017 22:13:00.000,46.778,177.395,505.028352,-0.062363,-0.021602,-0.020319
24 Oct 2017 22:14:00.000,43.030,176.165,503.829037,-0.062555,-0.019483,-0.019603
24 Oct 2017 22:15:00.000,39.272,175.048,502.683174,-0.062716,-0.017834,-0.018538
24 Oct 2017 22:16:00.000,35.505,174.018,501.611528,-0.062851,-0.016536,-0.017131
24 Oct 2017 22:17:00.000,31.730,173.058,500.634190,-0.062966,-0.015507,-0.015396
24 Oct 2017 22:18:00.000,27.949,172.153,499.770203,-0.063063,-0.014687,-0.013355
24 Oct 2017 22:19:00.000,24.163,171.292,499.037213,-0.063144,-0.014034,-0.011033
24 Oct 2017 22:20:00.000,20.372,170.466,498.451130,-0.063211,-0.013518,-0.008462
24 Oct 2017 22:21:00.000,16.578,169.668,498.025824,-0.063265,-0.013117,-0.005678
24 Oct 2017 22:22:00.000,12.781,168.890,497.772852,-0.063305,-0.012814,-0.002723
24 Oct 2017 22:23:00.000,8.982,168.128,497.701220,-0.063332,-0.012598,0.000360
24 Oct 2017 22:24:00.000,5.181,167.377,497.817202,-0.063347,-0.012461,0.003524
24 Oct 2017 22:25:00.000,1.380,166.631,498.124192,-0.063349,-0.012398,0.006720
24 Oct 2017 22:26:00.000,-2.420,165.888,498.622624,-0.063338,-0.012407,0.009898
24 Oct 2017 22:27:00.000,-6.220,165.141,499.309929,-0.063315,-0.012487,0.013008
24 Oct 2017 22:28:00.000,-10.018,164.388,500.180568,-0.063280,-0.012643,0.016001
24 Oct 2017 22:29:00.000,-13.813,163.622,501.226098,-0.063232,-0.012879,0.018830
24 Oct 2017 22:30:00.000,-17.606,162.840,502.435304,-0.063172,-0.013204,0.021449
24 Oct 2017 22:31:00.000,-21.394,162.036,503.794381,-0.063099,-0.013631,0.023818
24 Oct 2017 22:32:00.000,-25.177,161.202,505.287153,-0.063012,-0.014177,0.025899
24 Oct 2017 22:33:00.000,-28.955,160.332,506.895343,-0.062912,-0.014865,0.027659
24 Oct 2017 22:34:00.000,-32.726,159.415,508.598874,-0.062796,-0.015730,0.029071
24 Oct 2017 22:35:00.000,-36.490,158.440,510.376202,-0.062662,-0.016815,0.030114
24 Oct 2017 22:36:00.000,-40.245,157.391,512.204664,-0.062508,-0.018185,0.030772
24 Oct 2017 22:37:00.000,-43.991,156.250,514.060857,-0.062329,-0.019929,0.031035
24 Oct 2017 22:38:00.000,-47.724,154.990,515.921009,-0.062116,-0.022177,0.030902
24 Oct 2017 22:39:00.000,-51.444,153.575,517.761365,-0.061857,-0.025125,0.030375
24 Oct 2017 22:40:00.000,-55.146,151.955,519.558563,-0.061534,-0.029072,0.029464
24 Oct 2017 22:41:00.000,-58.826,150.057,521.289997,-0.061115,-0.034494,0.028184
24 Oct 2017 22:42:00.000,-62.477,147.771,522.934168,-0.060545,-0.042187,0.026558
24 Oct 2017 22:43:00.000,-66.086,144.922,524.471013,-0.059728,-0.053538,0.024611
24 Oct 2017 22:44:00.000,-69.635,141.223,525.882201,-0.058476,-0.071107,0.022375
24 Oct 2017 22:45:00.000,-73.087,136.168,527.151402,-0.056405,-0.099892,0.019885
24 Oct 2017 22:46:00.000,-76.371,128.816,528.264527,-0.052649,-0.149994,0.017180
24 Oct 2017 22:47:00.000,-79.332,117.368,529.209918,-0.045142,-0.240341,0.014303
24 Oct 2017 22:48:00.000,-81.624,98.817,529.978510,-0.029358,-0.385446,0.011296
24 Oct 2017 22:49:00.000,-82.599,71.750,530.563943,-0.001411,-0.491628,0.008207
24 Oct 2017 22:50:00.000,-81.775,44.158,530.962636,0.027345,-0.399383,0.005082
24 Oct 2017 22:51:00.000,-79.571,24.830,531.173815,0.044135,-0.251030,0.001967
24 Oct 2017 22:52:00.000,-76.654,12.892,531.199500,0.052130,-0.155992,-0.001091
24 Oct 2017 22:53:00.000,-73.394,5.268,531.044444,0.056091,-0.103246,-0.004048
24 Oct 2017 22:54:00.000,-69.958,0.057,530.716033,0.058248,-0.073091,-0.006860
24 Oct 2017 22:55:00.000,-66.422,-3.737,530.224144,0.059536,-0.054783,-0.009488
24 Oct 2017 22:56:00.000,-62.823,-6.646,529.580966,0.060367,-0.043010,-0.011895
24 Oct 2017 22:57:00.000,-59.183,-8.974,528.800781,0.060938,-0.035061,-0.014048
24 Oct 2017 22:58:00.000,-55.514,-10.900,527.899713,0.061352,-0.029476,-0.015918
24 Oct 2017 22:59:00.000,-51.823,-12.541,526.895446,0.061668,-0.025421,-0.017483
24 Oct 2017 23:00:00.000,-48.115,-13.971,525.806920,0.061917,-0.022398,-0.018724
24 Oct 2017 23:01:00.000,-44.393,-15.243,524.654001,0.062120,-0.020096,-0.019628
24 Oct 2017 23:02:00.000,-40.661,-16.393,523.457139,0.062290,-0.018313,-0.020188
24 Oct 2017 23:03:00.000,-36.919,-17.448,522.237008,0.062434,-0.016913,-0.020405
24 Oct 2017 23:04:00.000,-33.169,-18.429,521.014152,0.062559,-0.015804,-0.020282
24 Oct 2017 23:05:00.000,-29.412,-19.349,519.808628,0.062666,-0.014920,-0.019832
24 Oct 2017 23:06:00.000,-25.650,-20.223,518.639648,0.062760,-0.014216,-0.019070
24 Oct 2017 23:07:00.000,-21.882,-21.058,517.525255,0.062840,-0.013657,-0.018019
24 Oct 2017 23:08:00.000,-18.109,-21.864,516.482000,0.062908,-0.013218,-0.016707
24 Oct 2017 23:09:00.000,-14.333,-22.646,515.524658,0.062965,-0.012882,-0.015165
24 Oct 2017 23:10:00.000,-10.554,-23.411,514.665975,0.063010,-0.012636,-0.013428
24 Oct 2017 23:11:00.000,-6.772,-24.164,513.916449,0.063044,-0.012470,-0.011536
24 Oct 2017 23:12:00.000,-2.988,-24.909,513.284155,0.063067,-0.012379,-0.009531
24 Oct 2017 23:13:00.000,0.796,-25.651,512.774624,0.063079,-0.012360,-0.007455
24 Oct 2017 23:14:00.000,4.581,-26.394,512.390756,0.063080,-0.012412,-0.005353
24 Oct 2017 23:15:00.000,8.365,-27.142,512.132798,0.063069,-0.012536,-0.003268
24 Oct 2017 23:16:00.000,12.149,-27.900,511.998363,0.063048,-0.012737,-0.001245
24 Oct 2017 23:17:00.000,15.931,-28.672,511.982509,0.063014,-0.013023,0.000676
24 Oct 2017 23:18:00.000,19.710,-29.464,512.077856,0.062969,-0.013404,0.002455
24 Oct 2017 23:19:00.000,23.487,-30.283,512.274760,0.062912,-0.013895,0.004055
24 Oct 2017 23:20:00.000,27.260,-31.134,512.561521,0.062842,-0.014517,0.005444
24 Oct 2017 23:21:00.000,31.028,-32.028,512.924635,0.062757,-0.015299,0.006596
24 Oct 2017 23:22:00.000,34.790,-32.974,513.349077,0.062656,-0.016281,0.007486
24 Oct 2017 23:23:00.000,38.546,-33.987,513.818609,0.062537,-0.017515,0.008097
24 Oct 2017 23:24:00.000,42.294,-35.083,514.316111,0.062394,-0.019080,0.008418
24 Oct 2017 23:25:00.000,46.033,-36.285,514.823925,0.062222,-0.021086,0.008442
24 Oct 2017 23:26:00.000,49.760,-37.625,515.324208,0.062011,-0.023696,0.008170
24 Oct 2017 23:27:00.000,53.473,-39.146,515.799284,0.061744,-0.027157,0.007606
24 Oct 2017 23:28:00.000,57.168,-40.909,516.231991,0.061396,-0.031857,0.006762
24 Oct 2017 23:29:00.000,60.838,-43.006,516.606020,0.060925,-0.038429,0.005655
24 Oct 2017 23:30:00.000,64.475,-45.579,516.906230,0.060255,-0.047959,0.004307
24 Oct 2017 23:31:00.000,68.062,-48.858,517.118948,0.059246,-0.062399,0.002745
24 Oct 2017 23:32:00.000,71.572,-53.237,517.232236,0.057620,-0.085480,0.001000
24 Oct 2017 23:33:00.000,74.952,-59.433,517.236129,0.054770,-0.124685,-0.000894
24 Oct 2017 23:34:00.000,78.093,-68.813,517.122840,0.049274,-0.194956,-0.002899
24 Oct 2017 23:35:00.000,80.747,-83.907,516.886923,0.037760,-0.318297,-0.004974
24 Oct 2017 23:36:00.000,82.389,-107.677,516.525397,0.014728,-0.467165,-0.007078
24 Oct 2017 23:37:00.000,82.337,-136.696,516.037828,-0.016346,-0.461052,-0.009168
24 Oct 2017 23:38:00.000,80.620,-159.974,515.426367,-0.038670,-0.310017,-0.011201
24 Oct 2017 23:39:00.000,77.926,-174.667,514.695742,-0.049733,-0.189926,-0.013134
24 Oct 2017 23:40:00.000,74.764,176.180,513.853211,-0.055038,-0.121916,-0.014925
24 Oct 2017 23:41:00.000,71.371,170.111,512.908460,-0.057812,-0.083894,-0.016535
24 Oct 2017 23:42:00.000,67.850,165.806,511.873471,-0.059410,-0.061434,-0.017928
24 Oct 2017 23:43:00.000,64.253,162.574,510.762337,-0.060411,-0.047337,-0.019069
24 Oct 2017 23:44:00.000,60.607,160.031,509.591046,-0.061083,-0.038010,-0.019929
24 Oct 2017 23:45:00.000,56.927,157.955,508.377224,-0.061561,-0.031563,-0.020483
24 Oct 2017 23:46:00.000,53.222,156.207,507.139850,-0.061919,-0.026946,-0.020711
24 Oct 2017 23:47:00.000,49.499,154.698,505.898937,-0.062196,-0.023541,-0.020599
24 Oct 2017 23:48:00.000,45.760,153.366,504.675194,-0.062419,-0.020970,-0.020138
24 Oct 2017 23:49:00.000,42.009,152.169,503.489670,-0.062602,-0.018993,-0.019325
24 Oct 2017 23:50:00.000,38.248,151.078,502.363384,-0.062755,-0.017450,-0.018164
24 Oct 2017 23:51:00.000,34.479,150.069,501.316948,-0.062884,-0.016233,-0.016665
24 Oct 2017 23:52:00.000,30.702,149.125,500.370197,-0.062994,-0.015265,-0.014843
24 Oct 2017 23:53:00.000,26.920,148.233,499.541823,-0.063087,-0.014494,-0.012721
24 Oct 2017 23:54:00.000,23.132,147.383,498.849023,-0.063164,-0.013881,-0.010328
24 Oct 2017 23:55:00.000,19.340,146.565,498.307175,-0.063227,-0.013399,-0.007694
24 Oct 2017 23:56:00.000,15.545,145.773,497.929537,-0.063277,-0.013026,-0.004859
24 Oct 2017 23:57:00.000,11.748,145.000,497.726983,-0.063314,-0.012747,-0.001864
24 Oct 2017 23:58:00.000,7.948,144.241,497.707788,-0.063337,-0.012553,0.001247
24 Oct 2017 23:59:00.000,4.147,143.492,497.877442,-0.063348,-0.012437,0.004425
25 Oct 2017 00:00:00.000,0.346,142.747,498.238533,-0.063347,-0.012393,0.007621
25 Oct 2017 00:01:00.000,-3.454,142.003,498.790670,-0.063333,-0.012421,0.010785
25 Oct 2017 00:02:00.000,-7.253,141.255,499.530464,-0.063307,-0.012522,0.013868
25 Oct 2017 00:03:00.000,-11.051,140.499,500.451565,-0.063268,-0.012699,0.016821
25 Oct 2017 00:04:00.000,-14.845,139.730,501.544753,-0.063217,-0.012958,0.019597
25 Oct 2017 00:05:00.000,-18.637,138.942,502.798082,-0.063153,-0.013309,0.022151
25 Oct 2017 00:06:00.000,-22.423,138.130,504.197067,-0.063076,-0.013767,0.024444
25 Oct 2017 00:07:00.000,-26.205,137.288,505.724925,-0.062986,-0.014349,0.026440
25 Oct 2017 00:08:00.000,-29.982,136.406,507.362852,-0.062881,-0.015081,0.028107
25 Oct 2017 00:09:00.000,-33.751,135.474,509.090328,-0.062761,-0.016001,0.029420
25 Oct 2017 00:10:00.000,-37.512,134.481,510.885462,-0.062622,-0.017157,0.030358
25 Oct 2017 00:11:00.000,-41.265,133.409,512.725347,-0.062462,-0.018618,0.030908
25 Oct 2017 00:12:00.000,-45.007,132.239,514.586433,-0.062274,-0.020484,0.031062
25 Oct 2017 00:13:00.000,-48.737,130.940,516.444912,-0.062050,-0.022900,0.030819
25 Oct 2017 00:14:00.000,-52.452,129.475,518.277091,-0.061777,-0.026084,0.030185
25 Oct 2017 00:15:00.000,-56.149,127.788,520.059773,-0.061431,-0.030374,0.029170
25 Oct 2017 00:16:00.000,-59.822,125.798,521.770617,-0.060978,-0.036317,0.027792
25 Oct 2017 00:17:00.000,-63.463,123.379,523.388477,-0.060353,-0.044832,0.026074
25 Oct 2017 00:18:00.000,-67.059,120.335,524.893728,-0.059441,-0.057549,0.024043
25 Oct 2017 00:19:00.000,-70.586,116.330,526.268557,-0.058017,-0.077524,0.021733
25 Oct 2017 00:20:00.000,-74.001,110.770,527.497218,-0.055605,-0.110796,0.019178
25 Oct 2017 00:21:00.000,-77.218,102.532,528.566263,-0.051114,-0.169558,0.016420
25 Oct 2017 00:22:00.000,-80.043,89.490,529.464723,-0.041927,-0.274853,0.013501
25 Oct 2017 00:23:00.000,-82.051,68.500,530.184258,-0.022879,-0.427232,0.010465
25 Oct 2017 00:24:00.000,-82.551,40.073,530.719258,0.007190,-0.485462,0.007360
25 Oct 2017 00:25:00.000,-81.280,14.313,531.066904,0.033132,-0.356105,0.004230
25 Oct 2017 00:26:00.000,-78.828,-2.685,531.227185,0.046926,-0.219620,0.001125
25 Oct 2017 00:27:00.000,-75.792,-13.188,531.202872,0.053476,-0.138465,-0.001912
25 Oct 2017 00:28:00.000,-72.474,-20.016,530.999445,0.056801,-0.093400,-0.004836
25 Oct 2017 00:29:00.000,-69.005,-24.768,530.624987,0.058661,-0.067231,-0.007604
25 Oct 2017 00:30:00.000,-65.448,-28.281,530.090024,0.059796,-0.051081,-0.010177
25 Oct 2017 00:31:00.000,-61.837,-31.009,529.407340,0.060542,-0.040547,-0.012520
25 Oct 2017 00:32:00.000,-58.188,-33.213,528.591746,0.061062,-0.033352,-0.014601
25 Oct 2017 00:33:00.000,-54.512,-35.053,527.659822,0.061446,-0.028247,-0.016392
25 Oct 2017 00:34:00.000,-50.816,-36.630,526.629631,0.061741,-0.024513,-0.017872
25 Oct 2017 00:35:00.000,-47.104,-38.013,525.520400,0.061976,-0.021711,-0.019024
25 Oct 2017 00:36:00.000,-43.380,-39.248,524.352195,0.062169,-0.019567,-0.019837
25 Oct 2017 00:37:00.000,-39.645,-40.370,523.145566,0.062331,-0.017899,-0.020305
25 Oct 2017 00:38:00.000,-35.901,-41.403,521.921194,0.062470,-0.016586,-0.020430
25 Oct 2017 00:39:00.000,-32.149,-42.366,520.699532,0.062589,-0.015543,-0.020218
25 Oct 2017 00:40:00.000,-28.390,-43.273,519.500447,0.062693,-0.014713,-0.019682
25 Oct 2017 00:41:00.000,-24.626,-44.135,518.342874,0.062782,-0.014051,-0.018841
25 Oct 2017 00:42:00.000,-20.857,-44.962,517.244487,0.062859,-0.013526,-0.017717
25 Oct 2017 00:43:00.000,-17.083,-45.760,516.221390,0.062924,-0.013117,-0.016340
25 Oct 2017 00:44:00.000,-13.306,-46.538,515.287837,0.062978,-0.012807,-0.014741
25 Oct 2017 00:45:00.000,-9.526,-47.299,514.455992,0.063020,-0.012583,-0.012959
25 Oct 2017 00:46:00.000,-5.744,-48.049,513.735718,0.063051,-0.012438,-0.011033
25 Oct 2017 00:47:00.000,-1.960,-48.793,513.134417,0.063071,-0.012367,-0.009004
25 Oct 2017 00:48:00.000,1.825,-49.535,512.656921,0.063080,-0.012367,-0.006917
25 Oct 2017 00:49:00.000,5.609,-50.278,512.305416,0.063078,-0.012438,-0.004815
25 Oct 2017 00:50:00.000,9.394,-51.029,512.079439,0.063065,-0.012583,-0.002742
25 Oct 2017 00:51:00.000,13.177,-51.790,511.975909,0.063040,-0.012806,-0.000742
25 Oct 2017 00:52:00.000,16.958,-52.567,511.989213,0.063004,-0.013116,0.001144
25 Oct 2017 00:53:00.000,20.737,-53.366,512.111347,0.062955,-0.013526,0.002878
25 Oct 2017 00:54:00.000,24.513,-54.193,512.332094,0.062894,-0.014050,0.004425
25 Oct 2017 00:55:00.000,28.284,-55.055,512.639245,0.062820,-0.014713,0.005753
25 Oct 2017 00:56:00.000,32.051,-55.961,513.018862,0.062732,-0.015545,0.006836
25 Oct 2017 00:57:00.000,35.812,-56.924,513.455565,0.062626,-0.016588,0.007654
25 Oct 2017 00:58:00.000,39.566,-57.958,513.932851,0.062501,-0.017904,0.008188
25 Oct 2017 00:59:00.000,43.311,-59.080,514.433425,0.062351,-0.019576,0.008430
25 Oct 2017 01:00:00.000,47.047,-60.316,514.939551,0.062170,-0.021727,0.008375
25 Oct 2017 01:01:00.000,50.771,-61.700,515.433402,0.061945,-0.024539,0.008024
25 Oct 2017 01:02:00.000,54.479,-63.280,515.897412,0.061659,-0.028291,0.007384
25 Oct 2017 01:03:00.000,58.168,-65.123,516.314625,0.061283,-0.033423,0.006468
25 Oct 2017 01:04:00.000,61.831,-67.332,516.669023,0.060767,-0.040666,0.005296
25 Oct 2017 01:05:00.000,65.456,-70.070,516.945838,0.060023,-0.051286,0.003889
25 Oct 2017 01:06:00.000,69.025,-73.599,517.131849,0.058883,-0.067597,0.002275
25 Oct 2017 01:07:00.000,72.507,-78.382,517.215634,0.057005,-0.094090,0.000488
25 Oct 2017 01:08:00.000,75.837,-85.269,517.187805,0.053631,-0.139843,-0.001438
25 Oct 2017 01:09:00.000,78.878,-95.894,517.041199,0.046952,-0.222454,-0.003464
25 Oct 2017 01:10:00.000,81.324,-113.127,516.771031,0.032835,-0.361110,-0.005549
25 Oct 2017 01:11:00.000,82.562,-139.179,516.375008,0.006395,-0.488856,-0.007651
25 Oct 2017 01:12:00.000,82.009,-167.615,515.853396,-0.023754,-0.424519,-0.009728
25 Oct 2017 01:13:00.000,79.956,171.608,515.209051,-0.042549,-0.271309,-0.011735
25 Oct 2017 01:14:00.000,77.099,158.742,514.447396,-0.051561,-0.167239,-0.013632
25 Oct 2017 01:15:00.000,73.859,150.614,513.576359,-0.055965,-0.109391,-0.015375
25 Oct 2017 01:16:00.000,70.423,145.120,512.606265,-0.058330,-0.076642,-0.016928
25 Oct 2017 01:17:00.000,66.878,141.159,511.549687,-0.059727,-0.056967,-0.018253
25 Oct 2017 01:18:00.000,63.266,138.143,510.421255,-0.060619,-0.044429,-0.019319
25 Oct 2017 01:19:00.000,59.609,135.745,509.237427,-0.061229,-0.036027,-0.020096
25 Oct 2017 01:20:00.000,55.922,133.770,508.016223,-0.061669,-0.030158,-0.020561
25 Oct 2017 01:21:00.000,52.211,132.094,506.776931,-0.062001,-0.025919,-0.020697
25 Oct 2017 01:22:00.000,48.483,130.638,505.539785,-0.062262,-0.022771,-0.020488
25 Oct 2017 01:23:00.000,44.741,129.347,504.325618,-0.062473,-0.020382,-0.019930
25 Oct 2017 01:24:00.000,40.987,128.181,503.155501,-0.062647,-0.018536,-0.019020
25 Oct 2017 01:25:00.000,37.224,127.114,502.050374,-0.062793,-0.017090,-0.017764
25 Oct 2017 01:26:00.000,33.452,126.124,501.030669,-0.062916,-0.015947,-0.016174
25 Oct 2017 01:27:00.000,29.674,125.196,500.115939,-0.063021,-0.015038,-0.014267
25 Oct 2017 01:28:00.000,25.890,124.316,499.324495,-0.063109,-0.014313,-0.012067
25 Oct 2017 01:29:00.000,22.101,123.475,498.673065,-0.063183,-0.013738,-0.009604
25 Oct 2017 01:30:00.000,18.308,122.665,498.176470,-0.063242,-0.013287,-0.006911
25 Oct 2017 01:31:00.000,14.512,121.879,497.847335,-0.063288,-0.012941,-0.004027
25 Oct 2017 01:32:00.000,10.714,121.110,497.695839,-0.063321,-0.012687,-0.000995
25 Oct 2017 01:33:00.000,6.914,120.355,497.729507,-0.063342,-0.012514,0.002139
25 Oct 2017 01:34:00.000,3.113,119.607,497.953041,-0.063349,-0.012418,0.005327
25 Oct 2017 01:35:00.000,-0.688,118.863,498.368214,-0.063345,-0.012394,0.008519
25 Oct 2017 01:36:00.000,-4.488,118.118,498.973810,-0.063327,-0.012442,0.011666
